[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Serial
[1.886s][info][metaspace] Reserving compressed class space anywhere
[1.886s][info][gc,metaspace] CDS archive(s) not mapped
[1.886s][info][gc,metaspace] Compressed class space mapped at: 0x0000000032000000-0x00000000f2000000, reserved size: 3221225472
[1.886s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, narrow klass pointer bits 22, max shift 10
[1.886s][info][gc,metaspace] Narrow klass base: 0x0000000032000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 16
Num Objects per Class: 4194304
Cycles: 100
Class association: random
Generate 16 classes...
Loading 16...[2.550s][info][gc,metaspace] GC(0) Metaspace: 21325K(21632K)->21325K(21632K) NonClass: 17591K(17792K)->17591K(17792K) Class: 3733K(3840K)->3733K(3840K)
[2.550s][info][gc          ] GC(0) Pause Full (System.gc()) 229M->2M(5939M) 25.878ms
Creating 4194304 objects per class...
Done; will start GCs... 
[108.959s][info][gc          ] GC(51) Pause Full (System.gc()) 770M->770M(5939M) 1975.838ms
[110.930s][info][gc,metaspace] GC(52) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[110.930s][info][gc          ] GC(52) Pause Full (System.gc()) 770M->770M(5939M) 1971.415ms
[112.902s][info][gc,metaspace] GC(53) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[112.902s][info][gc          ] GC(53) Pause Full (System.gc()) 770M->770M(5939M) 1972.167ms
[114.879s][info][gc,metaspace] GC(54) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[114.879s][info][gc          ] GC(54) Pause Full (System.gc()) 770M->770M(5939M) 1976.108ms
[116.849s][info][gc,metaspace] GC(55) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[116.849s][info][gc          ] GC(55) Pause Full (System.gc()) 770M->770M(5939M) 1970.765ms
[118.825s][info][gc,metaspace] GC(56) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[118.825s][info][gc          ] GC(56) Pause Full (System.gc()) 770M->770M(5939M) 1975.694ms
[120.797s][info][gc,metaspace] GC(57) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[120.797s][info][gc          ] GC(57) Pause Full (System.gc()) 770M->770M(5939M) 1971.648ms
[122.773s][info][gc,metaspace] GC(58) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[122.773s][info][gc          ] GC(58) Pause Full (System.gc()) 770M->770M(5939M) 1975.779ms
[125.408s][info][gc,metaspace] GC(59) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[125.408s][info][gc          ] GC(59) Pause Full (System.gc()) 770M->770M(5939M) 2635.330ms
[127.380s][info][gc,metaspace] GC(60) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[127.380s][info][gc          ] GC(60) Pause Full (System.gc()) 787M->770M(5939M) 1971.697ms
[129.357s][info][gc,metaspace] GC(61) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[129.357s][info][gc          ] GC(61) Pause Full (System.gc()) 770M->770M(5939M) 1976.653ms
[131.328s][info][gc,metaspace] GC(62) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[131.328s][info][gc          ] GC(62) Pause Full (System.gc()) 770M->770M(5939M) 1971.020ms
[133.368s][info][gc,metaspace] GC(63) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[133.368s][info][gc          ] GC(63) Pause Full (System.gc()) 770M->770M(5939M) 2040.083ms
[135.340s][info][gc,metaspace] GC(64) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[135.340s][info][gc          ] GC(64) Pause Full (System.gc()) 770M->770M(5939M) 1971.927ms
